603339,四方冷链,3  ,0 ,0   ,0,0,0
603337,杰克股份,99 ,0 ,1.46,0,0,0
603335,迪生力  ,0  ,0 ,0   ,0,0,0
603333,明星电缆,74 ,0 ,0   ,0,0,0
603331,百达精工,3  ,0 ,0   ,0,0,0
603330,上海天洋,13 ,0 ,0   ,0,0,0
603329,上海雅仕,0  ,0 ,0   ,0,0,0
603328,依顿电子,66 ,0 ,0   ,0,0,0
603326,我乐家居,9  ,0 ,0   ,0,0,0
603323,吴江银行,19 ,2 ,0   ,0,0,0
603322,超讯通信,7  ,0 ,0   ,0,0,0
603321,梅轮电梯,2  ,0 ,0   ,0,0,0
603320,迪贝电气,4  ,0 ,0   ,0,0,0
603319,湘油泵  ,27 ,0 ,0   ,0,0,0
603318,派思股份,54 ,8 ,0   ,0,0,0
603316,诚邦股份,28 ,0 ,0   ,0,0,0
603315,福鞍股份,69 ,0 ,0   ,0,0,0
603313,梦百合  ,20 ,0 ,0   ,0,0,0
603311,金海环境,66 ,0 ,0   ,0,0,0
603309,维力医疗,61 ,0 ,0   ,0,0,0
603308,应流股份,49 ,0 ,0   ,0,0,0
603306,华懋科技,78 ,0 ,0   ,0,0,0
603305,旭升股份,5  ,8 ,0   ,0,0,0
603303,得邦照明,13 ,0 ,0   ,0,0,0
603301,振德医疗,0  ,0 ,0   ,0,0,0
603300,华铁科技,26 ,0 ,0   ,0,0,0
603299,井神股份,18 ,0 ,0   ,0,0,0
603298,杭叉集团,33 ,0 ,0   ,0,0,0
603289,泰瑞机器,2  ,0 ,0   ,0,0,0
603286,日盈电子,3  ,0 ,0   ,0,0,0
603283,赛腾股份,6  ,0 ,0   ,0,0,0
603278,大业股份,2  ,0 ,0   ,0,0,0
603277,银都股份,2  ,0 ,0   ,0,0,0
603269,海鸥股份,14 ,0 ,0   ,0,0,0
603268,松发股份,53 ,0 ,1.75,0,0,0
603266,天龙股份,5  ,0 ,0   ,0,0,0
603260,合盛硅业,6  ,0 ,0   ,0,0,0
603258,电魂网络,18 ,0 ,0   ,0,0,0
603239,浙江仙通,18 ,0 ,0   ,0,0,0
